StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Coder ID,Post ID,Attribution Presence,Number Attributions,Attribution1,Attribution2,Attribution3,Attribution4,Attribution5,Attribution6,Attribution7,AttributionOther
2025-04-20 16:23:51,2025-04-20 16:24:17,IP Address,89.98.163.147,100,26,True,2025-04-20 16:24:17,R_8DvYKsEXvNLM1Ap,,,,,52.3672,4.918,anonymous,EN,Ada,70,No,,,,,,,,,
2025-04-20 16:24:20,2025-04-20 16:27:37,IP Address,89.98.163.147,100,196,True,2025-04-20 16:27:37,R_8n1vS81tVcPjzKM,,,,,52.3672,4.918,anonymous,EN,Ada,71,Yes,1,Thank you to Kanye West and the fact that he is willing to tell the TRUTH. One new and great FACT - African American unemployment is the lowest ever recorded in the history of our Country. So honored by this. Thank you Kanye for your support. It is making a big difference!,,,,,,,
2025-04-20 16:27:38,2025-04-20 16:27:56,IP Address,89.98.163.147,100,17,True,2025-04-20 16:27:56,R_8qgwoaOqpyWTnKC,,,,,52.3672,4.918,anonymous,EN,Ada,72,No,,,,,,,,,
2025-04-20 16:27:57,2025-04-20 16:29:27,IP Address,89.98.163.147,100,89,True,2025-04-20 16:29:27,R_80eO8Oj4BBEChV8,,,,,52.3672,4.918,anonymous,EN,Ada,73,No,,,,,,,,,
2025-04-20 16:29:29,2025-04-20 16:31:59,IP Address,89.98.163.147,100,149,True,2025-04-20 16:31:59,R_5AXouV2ucXTEumj,,,,,52.3672,4.918,anonymous,EN,Ada,74,No,,,,,,,,,
2025-04-20 16:32:01,2025-04-20 16:32:16,IP Address,89.98.163.147,100,15,True,2025-04-20 16:32:16,R_8OIij0aOWBjCVEt,,,,,52.3672,4.918,anonymous,EN,Ada,75,No,,,,,,,,,
2025-04-20 16:32:18,2025-04-20 16:32:54,IP Address,89.98.163.147,100,36,True,2025-04-20 16:32:54,R_2SpJDkKLMJWw74j,,,,,52.3672,4.918,anonymous,EN,Ada,76,No,,,,,,,,,
2025-04-20 16:32:56,2025-04-20 16:34:35,IP Address,89.98.163.147,100,99,True,2025-04-20 16:34:36,R_2XxYZJh8zxQl5Gp,,,,,52.3672,4.918,anonymous,EN,Ada,77,Yes,2,"So, the Democrats make up a phony crime, Collusion with the Russians, pay a fortune to make the crime sound real, illegally leak (Comey) classified information so that a Special Councel will be appointed","So, the Democrats make up a phony crime, Collusion with the Russians, pay a fortune to make the crime sound real, illegally leak (Comey) classified information so that a Special Councel will be appointed, and then Collude to make this pile of garbage take on life in Fake News!",,,,,,
2025-04-20 16:34:37,2025-04-20 16:34:55,IP Address,89.98.163.147,100,18,True,2025-04-20 16:34:55,R_28AtfqYq5ZUVWJd,,,,,52.3672,4.918,anonymous,EN,Ada,78,No,,,,,,,,,
2025-04-20 16:34:56,2025-04-20 16:35:09,IP Address,89.98.163.147,100,13,True,2025-04-20 16:35:10,R_2hEWDUpku7xzDao,,,,,52.3672,4.918,anonymous,EN,Ada,79,No,,,,,,,,,
2025-04-20 16:36:40,2025-04-20 16:36:57,IP Address,89.98.163.147,100,16,True,2025-04-20 16:36:58,R_2SusGk1SUKj00tr,,,,,52.3672,4.918,anonymous,EN,Ada,81,No,,,,,,,,,
2025-04-20 16:36:58,2025-04-20 16:37:44,IP Address,89.98.163.147,100,45,True,2025-04-20 16:37:44,R_5f9FhuR5VKCUYK4,,,,,52.3672,4.918,anonymous,EN,Ada,82,No,,,,,,,,,
2025-04-20 16:37:45,2025-04-20 16:38:25,IP Address,89.98.163.147,100,39,True,2025-04-20 16:38:25,R_7PDrzpCGJ5I2Jzj,,,,,52.3672,4.918,anonymous,EN,Ada,83,Yes,1,"..This is a terrible situation and Attorney General Jeff Sessions should stop this Rigged Witch Hunt right now, before it continues to stain our country any further. ",,,,,,,
2025-04-20 16:38:26,2025-04-20 16:40:07,IP Address,89.98.163.147,100,100,True,2025-04-20 16:40:07,R_5sZ5I1MilDCXl7J,,,,,52.3672,4.918,anonymous,EN,Ada,84,Yes,1,The U.S. has pathetically weak and ineffective Immigration Laws that the Democrats refuse to help us fix.,,,,,,,
2025-04-20 16:40:08,2025-04-20 16:40:59,IP Address,89.98.163.147,100,50,True,2025-04-20 16:40:59,R_8ia5lzeGV4IPAXD,,,,,52.3672,4.918,anonymous,EN,Ada,85,Yes,1,"The United States and the European Union have a $1 TRILLION bilateral trade relationship – the largest economic relationship in the world. We want to further strengthen this trade relationship to the benefit of all American and European citizens... ",,,,,,,
2025-04-20 16:41:01,2025-04-20 16:42:18,IP Address,89.98.163.147,100,77,True,2025-04-20 16:42:18,R_2ocd2IjcvKhjAk9,,,,,52.3672,4.918,anonymous,EN,Ada,86,Yes,1,"The Fake News Media wants so badly to see a major confrontation with Russia, even a confrontation that could lead to war. They are pushing so recklessly hard and hate the fact that I’ll probably have a good relationship with Putin. ",,,,,,,
2025-04-20 16:42:20,2025-04-20 16:42:57,IP Address,89.98.163.147,100,36,True,2025-04-20 16:42:57,R_8rYF9CKkzSAGvZi,,,,,52.3672,4.918,anonymous,EN,Ada,87,No,,,,,,,,,
2025-04-20 16:42:58,2025-04-20 16:44:24,IP Address,89.98.163.147,100,85,True,2025-04-20 16:44:24,R_8WPepB15UXAU6Ax,,,,,52.3672,4.918,anonymous,EN,Ada,88,Yes,1,"President Donald J. Trump feels strongly that North Korea is under tremendous pressure from China because of our major trade disputes with the Chinese Government. ",,,,,,,
2025-04-20 16:44:25,2025-04-20 16:44:44,IP Address,89.98.163.147,100,19,True,2025-04-20 16:44:44,R_811Sc6Apl96J8bs,,,,,52.3672,4.918,anonymous,EN,Ada,89,No,,,,,,,,,
2025-04-20 16:44:46,2025-04-20 16:46:12,IP Address,89.98.163.147,100,86,True,2025-04-20 16:46:13,R_8rYrAhbvoCB1mL6,,,,,52.3672,4.918,anonymous,EN,Ada,90,No,,,,,,,,,
2025-04-20 16:46:14,2025-04-20 16:46:25,IP Address,89.98.163.147,100,11,True,2025-04-20 16:46:26,R_2I0psPXMqU6OWRS,,,,,52.3672,4.918,anonymous,EN,Ada,91,No,,,,,,,,,
2025-04-20 16:46:27,2025-04-20 16:46:58,IP Address,89.98.163.147,100,31,True,2025-04-20 16:46:58,R_85ibQ8CrLsNtJAZ,,,,,52.3672,4.918,anonymous,EN,Ada,92,No,,,,,,,,,
2025-04-20 16:47:00,2025-04-20 16:47:35,IP Address,89.98.163.147,100,34,True,2025-04-20 16:47:35,R_22eAYmG3E7dqj6N,,,,,52.3672,4.918,anonymous,EN,Ada,93,No,,,,,,,,,
2025-04-20 16:47:36,2025-04-20 16:48:35,IP Address,89.98.163.147,100,58,True,2025-04-20 16:48:35,R_2LYlcpMquzM4ycL,,,,,52.3672,4.918,anonymous,EN,Ada,94,No,,,,,,,,,
2025-04-20 16:48:36,2025-04-20 16:48:50,IP Address,89.98.163.147,100,14,True,2025-04-20 16:48:50,R_222fJt11BfZhe0N,,,,,52.3672,4.918,anonymous,EN,Ada,95,No,,,,,,,,,
2025-04-20 16:48:52,2025-04-20 16:50:22,IP Address,89.98.163.147,100,90,True,2025-04-20 16:50:23,R_2oT54xJDK1lxTax,,,,,52.3672,4.918,anonymous,EN,Ada,96,Yes,1,"She is trying very hard &, has every right to take down the Democrat Party if she has veered too far left!",,,,,,,
2025-04-20 16:50:24,2025-04-20 16:50:48,IP Address,89.98.163.147,100,23,True,2025-04-20 16:50:48,R_7qmlYWeYmAEMwCB,,,,,52.3672,4.918,anonymous,EN,Ada,97,No,,,,,,,,,
2025-04-20 16:50:49,2025-04-20 16:51:04,IP Address,89.98.163.147,100,14,True,2025-04-20 16:51:04,R_1xm6g4uhYauccDL,,,,,52.3672,4.918,anonymous,EN,Ada,98,No,,,,,,,,,
2025-04-20 16:51:05,2025-04-20 16:51:20,IP Address,89.98.163.147,100,15,True,2025-04-20 16:51:21,R_8Xgs5kTI5JrNeFc,,,,,52.3672,4.918,anonymous,EN,Ada,99,No,,,,,,,,,
2025-04-20 16:51:22,2025-04-20 16:51:37,IP Address,89.98.163.147,100,15,True,2025-04-20 16:51:37,R_84ZtHt7kl2aTDkR,,,,,52.3672,4.918,anonymous,EN,Ada,100,No,,,,,,,,,
2025-04-20 16:51:38,2025-04-20 16:54:01,IP Address,89.98.163.147,100,142,True,2025-04-20 16:54:01,R_8eo3fCRFvLpi6tj,,,,,52.3672,4.918,anonymous,EN,Ada,101,No,,,,,,,,,
2025-04-20 16:54:02,2025-04-20 16:54:15,IP Address,89.98.163.147,100,13,True,2025-04-20 16:54:16,R_8oyGjwHV1wpiZC9,,,,,52.3672,4.918,anonymous,EN,Ada,102,No,,,,,,,,,
2025-04-20 16:54:17,2025-04-20 16:54:50,IP Address,89.98.163.147,100,33,True,2025-04-20 16:54:51,R_8UFOCrUonG3yL4Z,,,,,52.3672,4.918,anonymous,EN,Ada,103,No,,,,,,,,,
2025-04-20 16:54:52,2025-04-20 16:58:07,IP Address,89.98.163.147,100,194,True,2025-04-20 16:58:07,R_8PHeU3ZGUTiMPgB,,,,,52.3672,4.918,anonymous,EN,Ada,104,No,,,,,,,,,
2025-04-20 16:58:08,2025-04-20 16:58:19,IP Address,89.98.163.147,100,11,True,2025-04-20 16:58:20,R_2omRmnN4IlwrOGz,,,,,52.3672,4.918,anonymous,EN,Ada,105,No,,,,,,,,,
2025-04-20 16:58:21,2025-04-20 16:58:36,IP Address,89.98.163.147,100,15,True,2025-04-20 16:58:37,R_8ufRZUSf0jea6Ep,,,,,52.3672,4.918,anonymous,EN,Ada,106,No,,,,,,,,,
2025-04-20 16:58:39,2025-04-20 16:59:00,IP Address,89.98.163.147,100,21,True,2025-04-20 16:59:00,R_8scyY5LeoLOs9Ax,,,,,52.3672,4.918,anonymous,EN,Ada,107,No,,,,,,,,,
2025-04-20 16:59:01,2025-04-20 16:59:12,IP Address,89.98.163.147,100,10,True,2025-04-20 16:59:13,R_8sd1wQfWk9iFwsY,,,,,52.3672,4.918,anonymous,EN,Ada,108,No,,,,,,,,,
2025-04-20 16:59:14,2025-04-20 16:59:34,IP Address,89.98.163.147,100,19,True,2025-04-20 16:59:34,R_8HoVK4Lt0gjQEQc,,,,,52.3672,4.918,anonymous,EN,Ada,109,No,,,,,,,,,
2025-04-20 16:59:36,2025-04-20 17:05:09,IP Address,89.98.163.147,100,333,True,2025-04-20 17:05:09,R_2rJpDzvkHYDdj8a,,,,,52.3672,4.918,anonymous,EN,Ada,110,Yes,1,....Tariffs will make our country much richer than it is today. Only fools would disagree. We are using them to negotiate fair trade deals and,,,,,,,
2025-04-20 17:05:11,2025-04-20 17:05:44,IP Address,89.98.163.147,100,32,True,2025-04-20 17:05:44,R_8hnZqc3NcIuMjW0,,,,,52.3672,4.918,anonymous,EN,Ada,111,No,,,,,,,,,
2025-04-20 17:05:45,2025-04-20 17:06:05,IP Address,89.98.163.147,100,19,True,2025-04-20 17:06:05,R_8gUB6NsMxDsV88F,,,,,52.3672,4.918,anonymous,EN,Ada,112,No,,,,,,,,,
2025-04-20 17:07:15,2025-04-20 17:07:48,IP Address,89.98.163.147,100,33,True,2025-04-20 17:07:48,R_2T83h2dqqy0N7Ed,,,,,52.3672,4.918,anonymous,EN,Ada,114,No,,,,,,,,,
2025-04-20 17:07:50,2025-04-20 17:07:58,IP Address,89.98.163.147,100,8,True,2025-04-20 17:07:59,R_2jkvZbkiQsmCgUL,,,,,52.3672,4.918,anonymous,EN,Ada,115,No,,,,,,,,,
2025-04-20 17:08:01,2025-04-20 17:08:12,IP Address,89.98.163.147,100,11,True,2025-04-20 17:08:13,R_2JqFrUbgHNxgDPK,,,,,52.3672,4.918,anonymous,EN,Ada,116,No,,,,,,,,,
2025-04-20 17:08:14,2025-04-20 17:08:55,IP Address,89.98.163.147,100,41,True,2025-04-20 17:08:56,R_8lgV9crHMJY43WU,,,,,52.3672,4.918,anonymous,EN,Ada,117,No,,,,,,,,,
2025-04-20 17:08:57,2025-04-20 17:09:20,IP Address,89.98.163.147,100,22,True,2025-04-20 17:09:20,R_811p11wYy1mc3O9,,,,,52.3672,4.918,anonymous,EN,Ada,118,No,,,,,,,,,
2025-04-20 17:09:22,2025-04-20 17:09:41,IP Address,89.98.163.147,100,18,True,2025-04-20 17:09:41,R_8fqUjg6PLHc6eoe,,,,,52.3672,4.918,anonymous,EN,Ada,119,No,,,,,,,,,
2025-04-20 17:09:42,2025-04-20 17:09:54,IP Address,89.98.163.147,100,11,True,2025-04-20 17:09:54,R_8Es06bZ7NPZP5nD,,,,,52.3672,4.918,anonymous,EN,Ada,120,No,,,,,,,,,
2025-04-20 17:09:55,2025-04-20 17:10:02,IP Address,89.98.163.147,100,7,True,2025-04-20 17:10:03,R_8niP6PcIygmv9sl,,,,,52.3672,4.918,anonymous,EN,Ada,121,No,,,,,,,,,
2025-04-20 17:10:04,2025-04-20 17:10:22,IP Address,89.98.163.147,100,18,True,2025-04-20 17:10:23,R_8X7xnaMPALtBLvb,,,,,52.3672,4.918,anonymous,EN,Ada,122,No,,,,,,,,,
2025-04-20 17:10:24,2025-04-20 17:11:01,IP Address,89.98.163.147,100,37,True,2025-04-20 17:11:02,R_2fC09XLMqct5nuJ,,,,,52.3672,4.918,anonymous,EN,Ada,123,No,,,,,,,,,
2025-04-20 17:11:03,2025-04-20 17:12:28,IP Address,89.98.163.147,100,85,True,2025-04-20 17:12:28,R_2QCCfiCvHx4Nm5H,,,,,52.3672,4.918,anonymous,EN,Ada,124,No,,,,,,,,,
2025-04-20 17:12:30,2025-04-20 17:13:00,IP Address,89.98.163.147,100,30,True,2025-04-20 17:13:00,R_2N7OcCt9jZV2xwJ,,,,,52.3672,4.918,anonymous,EN,Ada,113,Yes,1,"Many Democrats are deeply concerned about the fact that their “leadership” wants to denounce and abandon the great men and women of ICE, thereby declaring war on Law &, Order.",,,,,,,
2025-04-20 17:13:21,2025-04-20 17:14:35,IP Address,89.98.163.147,100,73,True,2025-04-20 17:14:35,R_23fgHf3grfO4eLn,,,,,52.3672,4.918,anonymous,EN,Ada,125,No,,,,,,,,,
2025-04-20 17:14:37,2025-04-20 17:15:02,IP Address,89.98.163.147,100,24,True,2025-04-20 17:15:02,R_2jUKHIVW8Y6OTaw,,,,,52.3672,4.918,anonymous,EN,Ada,126,No,,,,,,,,,
2025-04-20 17:15:04,2025-04-20 17:15:37,IP Address,89.98.163.147,100,33,True,2025-04-20 17:15:37,R_2c7D0L78JtSHS0h,,,,,52.3672,4.918,anonymous,EN,Ada,127,Yes,1,Separating families at the Border is the fault of bad legislation passed by the Democrats.,,,,,,,
2025-04-20 17:15:39,2025-04-20 17:17:31,IP Address,89.98.163.147,100,112,True,2025-04-20 17:17:31,R_8TAfTtWs7fIKtqy,,,,,52.3672,4.918,anonymous,EN,Ada,128,Yes,1,"Why isn’t the European Union and Canada informing the public that for years they have used massive Trade Tariffs and non-monetary Trade Barriers against the U.S. Totally unfair to our farmers, workers &, companies. ",,,,,,,
2025-04-20 17:17:32,2025-04-20 17:17:43,IP Address,89.98.163.147,100,10,True,2025-04-20 17:17:44,R_8fW4KJzj2mVcdk2,,,,,52.3672,4.918,anonymous,EN,Ada,129,No,,,,,,,,,
2025-04-20 17:17:45,2025-04-20 17:17:53,IP Address,89.98.163.147,100,8,True,2025-04-20 17:17:53,R_2qlGtkSJSqXo660,,,,,52.3672,4.918,anonymous,EN,Ada,130,No,,,,,,,,,
2025-04-20 17:17:54,2025-04-20 17:18:36,IP Address,89.98.163.147,100,41,True,2025-04-20 17:18:36,R_2qL7482fxMQVMiZ,,,,,52.3672,4.918,anonymous,EN,Ada,131,No,,,,,,,,,
2025-04-20 17:18:37,2025-04-20 17:18:57,IP Address,89.98.163.147,100,19,True,2025-04-20 17:18:57,R_22fEhDSUchXT61u,,,,,52.3672,4.918,anonymous,EN,Ada,132,No,,,,,,,,,
2025-04-20 17:18:58,2025-04-20 17:20:04,IP Address,89.98.163.147,100,66,True,2025-04-20 17:20:04,R_2XgpgYpXpcKcKS2,,,,,52.3672,4.918,anonymous,EN,Ada,133,No,,,,,,,,,
2025-04-20 17:20:06,2025-04-20 17:20:22,IP Address,89.98.163.147,100,16,True,2025-04-20 17:20:23,R_7lluGUk4LGYd1f8,,,,,52.3672,4.918,anonymous,EN,Ada,134,No,,,,,,,,,
2025-04-20 17:20:23,2025-04-20 17:20:37,IP Address,89.98.163.147,100,13,True,2025-04-20 17:20:38,R_7od0nLe8rKwfnUt,,,,,52.3672,4.918,anonymous,EN,Ada,135,No,,,,,,,,,
2025-04-20 17:20:39,2025-04-20 17:21:03,IP Address,89.98.163.147,100,24,True,2025-04-20 17:21:04,R_11jdPAWe5kNGlu3,,,,,52.3672,4.918,anonymous,EN,Ada,136,No,,,,,,,,,
2025-04-20 17:21:04,2025-04-20 17:25:06,IP Address,89.98.163.147,100,241,True,2025-04-20 17:25:07,R_7PbzB4KEiNxlce1,,,,,52.3672,4.918,anonymous,EN,Ada,137,Yes,2,"HOUSE REPUBLICANS SHOULD PASS THE STRONG BUT FAIR IMMIGRATION BILL, KNOWN AS GOODLATTE II, IN THEIR AFTERNOON VOTE TODAY...PASSAGE WILL SHOW THAT WE WANT STRONG BORDERS &",EVEN THOUGH THE DEMS WON’T LET IT PASS IN THE SENATE...THE DEMS WANT OPEN BORDERS = CRIME,,,,,,
2025-04-20 17:25:07,2025-04-20 17:25:23,IP Address,89.98.163.147,100,15,True,2025-04-20 17:25:23,R_8dLB7UCz1ssYWK7,,,,,52.3672,4.918,anonymous,EN,Ada,138,No,,,,,,,,,
2025-04-20 17:25:24,2025-04-20 17:26:19,IP Address,89.98.163.147,100,54,True,2025-04-20 17:26:20,R_37Nvo9ExqWLAJyh,,,,,52.3672,4.918,anonymous,EN,Ada,139,Yes,1,"All of the fools that are so focused on looking only at Russia should start also looking in another direction, China. But in the end, if we are smart, tough and well prepared, we will get along with everyone!",,,,,,,
2025-04-20 17:26:20,2025-04-20 17:27:50,IP Address,89.98.163.147,100,89,True,2025-04-20 17:27:50,R_6JX9anrpmGB5mcI,,,,,52.3672,4.918,anonymous,EN,Ada,140,Yes,1," I fought hard for them and ultimately they will not pay tariffs selling into the E.U., which has hurt us badly on trade, down $151 Billion.",,,,,,,
2025-04-20 17:27:52,2025-04-20 17:29:06,IP Address,89.98.163.147,100,74,True,2025-04-20 17:29:06,R_8yz6k5rnlgEqdJ7,,,,,52.3672,4.918,anonymous,EN,Ada,141,Yes,1,"Many good conversations with North Korea-it is going well!...If not for me, we would now be at War with North Korea!",,,,,,,
2025-04-20 17:29:07,2025-04-20 17:30:12,IP Address,89.98.163.147,100,64,True,2025-04-20 17:30:12,R_21ssprCEGtQt6pw,,,,,52.3672,4.918,anonymous,EN,Ada,142,Yes,1,Lou Barletta was one of my first supporters. He is tough on Crime and Borders. Will be a great Senator from Pennsylvania.,,,,,,,
2025-04-20 17:30:13,2025-04-20 17:31:26,IP Address,89.98.163.147,100,72,True,2025-04-20 17:31:26,R_2efW3kTVEbvgzCB,,,,,52.3672,4.918,anonymous,EN,Ada,143,No,,,,,,,,,
2025-04-20 17:31:27,2025-04-20 17:33:03,IP Address,89.98.163.147,100,95,True,2025-04-20 17:33:03,R_7v065tcRzyn0ovj,,,,,52.3672,4.918,anonymous,EN,Ada,144,No,,,,,,,,,
2025-04-20 17:33:04,2025-04-20 17:33:13,IP Address,89.98.163.147,100,9,True,2025-04-20 17:33:14,R_6NEtGKT4YQpqrTR,,,,,52.3672,4.918,anonymous,EN,Ada,145,No,,,,,,,,,
2025-04-20 17:33:15,2025-04-20 17:33:34,IP Address,89.98.163.147,100,18,True,2025-04-20 17:33:34,R_7j8GKalg2OSs6ww,,,,,52.3672,4.918,anonymous,EN,Ada,146,No,,,,,,,,,
2025-04-20 17:33:35,2025-04-20 17:34:13,IP Address,89.98.163.147,100,38,True,2025-04-20 17:34:14,R_7XQ400nzvdctx2p,,,,,52.3672,4.918,anonymous,EN,Ada,147,Yes,1,"The Rigged Russia Witch Hunt did not come into play, even a little bit, with respect to my decision on Don McGahn!",,,,,,,
2025-04-20 17:34:15,2025-04-20 17:34:31,IP Address,89.98.163.147,100,16,True,2025-04-20 17:34:32,R_1D1PR2T46yH13UH,,,,,52.3672,4.918,anonymous,EN,Ada,148,No,,,,,,,,,
2025-04-20 17:34:32,2025-04-20 17:34:47,IP Address,89.98.163.147,100,14,True,2025-04-20 17:34:47,R_7KNGeLXLgGQfGja,,,,,52.3672,4.918,anonymous,EN,Ada,149,No,,,,,,,,,
2025-04-20 17:34:48,2025-04-20 17:35:36,IP Address,89.98.163.147,100,47,True,2025-04-20 17:35:36,R_7pWfVIcAk82KB7B,,,,,52.3672,4.918,anonymous,EN,Ada,150,No,,,,,,,,,
2025-04-21 00:53:31,2025-04-21 00:53:40,IP Address,89.98.163.147,100,8,True,2025-04-21 00:53:41,R_82y6UwsML47hTTf,,,,,52.3672,4.918,anonymous,EN,Ada,80,No,,,,,,,,,
