Tweet,Date,Link,Images
"A Great Hero, THANK YOU. SUCH AN HONOR!",2024-10-24,https://x.com/realDonaldTrump/status/1849519713274957963,https://pbs.twimg.com/amplify_video_thumb/1849519439152287744/img/DafOgegJJkt8_WR6.jpg
“PRESIDENT TRUMP WARNED US!”,2024-10-22,https://x.com/realDonaldTrump/status/1848541545601064974,https://pbs.twimg.com/amplify_video_thumb/1848540839519391748/img/HPXA7yBZl2XZCLTQ.jpg
Kamala Harris: “There’s NO QUESTION I’m in favor of BANNING FRACKING.”,2024-10-23,https://x.com/realDonaldTrump/status/1848947268595957885,https://pbs.twimg.com/amplify_video_thumb/1848946856492924928/img/3cjrs8iZ8XQ-r4aq.jpg
“KAMALA HARRIS AND DEMOCRATS ARE ALL-IN ON DEFUNDING AND DEMORALIZING POLICE…”,2024-10-23,https://x.com/realDonaldTrump/status/1849036886439829637,https://pbs.twimg.com/amplify_video_thumb/1849036814507458560/img/tki8WmEmk61s1W8b.jpg
I JUST ASK ONE SIMPLE QUESTION—WHY DIDN’T SHE DO IT? WHY HASN’T SHE DONE IT? SHE’S BEEN THERE FOR THREE AND A HALF YEARS…,2024-10-23,https://x.com/realDonaldTrump/status/1849146123753071049,https://pbs.twimg.com/amplify_video_thumb/1849144170897698816/img/bVjMSVTL6GyNw1w4.jpg
“WE CAN’T AFFORD FOUR MORE YEARS OF KAMALA!”,2024-10-24,https://x.com/realDonaldTrump/status/1849293808506183814,https://pbs.twimg.com/amplify_video_thumb/1849289247892684800/img/60rRJnSIbpGXt-ft.jpg
Kamala Harris: “There’s NO QUESTION I’m in favor of BANNING FRACKING.”,2024-10-23,https://x.com/realDonaldTrump/status/1848947268595957885,No Images
"Comrade Kamala Harris sees that she is losing, and losing badly, especially after stealing the Race from Crooked Joe Biden, so now she is increasingly raising her rhetoric, going so far as to call me Adolf Hitler, and anything else that comes to her warped mind. She is a Threat",2024-10-24,https://x.com/realDonaldTrump/status/1849272632237056163,No Images
"I was thrilled to be back in the GREAT STATE OF GEORGIA, with thousands of proud, hardworking AMERICAN PATRIOTS—THANK YOU!",2024-10-24,https://x.com/realDonaldTrump/status/1849272171668890049,https://pbs.twimg.com/amplify_video_thumb/1849265856062140416/img/Stw89RZE5XddCpPi.jpg
"It was my Great Honor to host a Believers and Ballots Faith Town Hall this afternoon in Zebulon, Georgia. Thank you!",2024-10-23,https://x.com/realDonaldTrump/status/1849227147027640578,https://pbs.twimg.com/amplify_video_thumb/1849192883200364544/img/pcIMGF3TGY_HI12t.jpg
"ATTENTION MONTANA
https://vote.donaldjtrump.com/mt/",2024-10-23,https://x.com/realDonaldTrump/status/1849173730989166829,https://pbs.twimg.com/media/GamVtQlWsAADdsc?format=jpg&name=medium
“WE CAN’T AFFORD FOUR MORE YEARS OF KAMALA!”,2024-10-24,https://x.com/realDonaldTrump/status/1849293808506183814,No Images
"ATTENTION GEORGIA
https://vote.donaldjtrump.com/ga/",2024-10-23,https://x.com/realDonaldTrump/status/1849155798254928262,https://pbs.twimg.com/media/GamFYR0WAAEn0yv?format=jpg&name=medium
"ATTENTION FLORIDA
https://vote.donaldjtrump.com/fl/",2024-10-23,https://x.com/realDonaldTrump/status/1849155597939122305,https://pbs.twimg.com/media/GamFMH7XQAI_sL9?format=jpg&name=medium
"ATTENTION MICHIGAN
https://vote.donaldjtrump.com/mi/",2024-10-23,https://x.com/realDonaldTrump/status/1849155366514241793,https://pbs.twimg.com/media/GamE9cBX0AAWH_y?format=jpg&name=medium
"ATTENTION WISCONSIN
https://vote.donaldjtrump.com/wi/",2024-10-23,https://x.com/realDonaldTrump/status/1849155199044051445,https://pbs.twimg.com/media/GamE0gsXYAErEqo?format=jpg&name=medium
"ATTENTION MAINE
https://vote.donaldjtrump.com/me-top-level/",2024-10-23,https://x.com/realDonaldTrump/status/1849154987323965704,https://pbs.twimg.com/media/GamEo8bWIAAtPnz?format=jpg&name=medium
My special interview today with President Donald Trump!  Check it out and please share it with everyone you know!,2024-10-22,https://x.com/marklevinshow/status/1848864162828722298,No Images
"THANK YOU, NORTH CAROLINA! This election is a choice between whether we will have four more years of incompetence, failure, and disaster—or whether we will begin the FOUR GREATEST YEARS in the HISTORY OF OUR COUNTRY!",2024-10-23,https://x.com/realDonaldTrump/status/1848913719956541520,https://pbs.twimg.com/amplify_video_thumb/1848904928451813376/img/55BzWW1aIM1TNJ5k.jpg
"While Kamala said that people who believe in Jesus don’t belong to her rallies, in our Movement—We love Christians, we welcome believers, and we embrace followers of Jesus…",2024-10-22,https://x.com/realDonaldTrump/status/1848847571076165991,https://pbs.twimg.com/amplify_video_thumb/1848847074948702208/img/AbgxdYnWYAnEJ5ni.jpg
"LIVE: President Trump in Greenville, #NorthCarolina 

Text TRUMP to 88022",2024-10-21,https://x.com/TeamTrump/status/1848442149978968464,No Images
Donald Trump Talks Pro Wrestling and What's at Stake in 2024 | Ep. #36,2024-10-21,https://x.com/undertaker/status/1848430961056485696,https://pbs.twimg.com/amplify_video_thumb/1848412809287086080/img/e0u1EQ_MInScWlII.jpg
,2024-10-21,https://x.com/realDonaldTrump/status/1848434550109835481,https://pbs.twimg.com/amplify_video_thumb/1848409207936024576/img/LtwunoP0cGx5Br7M.jpg
"When will CBS release their Transcript of the fraudulent Interview with Comrade Kamala Harris? They changed her answer in order to make Kamala look intelligent, rather than “dumb as a rock.” This may be the Biggest Scandal in Broadcast History! CBS MUST GET THE TRANSCRIPT OUT NOW",2024-10-21,https://x.com/realDonaldTrump/status/1848434382148931594,No Images
"New Republican voter registration last week in Pennsylvania absolutely crushed Democrat voter registration!

27.7k Rep vs 12.7k Dem, a 3X difference.

Midnight today is the deadline for registration. Let’s GOOOO!!!!! ",2024-10-21,https://x.com/elonmusk/status/1848358982324256813,No Images
"Gun owners must register to Vote, TODAY, if you want to save your guns. Our Second Amendment is under Siege by the Democrats. They want to confiscate your guns. BE SMART. VOTE!!!",2024-10-21,https://x.com/realDonaldTrump/status/1848364274009411903,No Images
Christians must register to VOTE now. This is the last day to do so. Our Country is at stake! God Bless You All! DONALD J. TRUMP,2024-10-21,https://x.com/realDonaldTrump/status/1848364102764351811,No Images
“TRUMP WILL END THE TAX ON SOCIAL SECURITY”,2024-10-21,https://x.com/realDonaldTrump/status/1848351450998665462,No Images
,2024-10-21,https://x.com/realDonaldTrump/status/1848215009689768308,https://pbs.twimg.com/media/GaYtu68agAAZqi5?format=jpg&name=medium
"Christians are under attack from this Administration, but many are still not registered! Tomorrow is the last day to register in Pennsylvania. Register now and vote early!!",2024-10-21,https://x.com/realDonaldTrump/status/1848210142975885408,No Images
"THANK YOU—LANCASTER, PENNSYLVANIA! #MAGA2024",2024-10-20,https://x.com/realDonaldTrump/status/1848138255608299685,https://pbs.twimg.com/amplify_video_thumb/1848135601268142080/img/Vn3BRJi-lqCRM1dA.jpg
,2024-10-20,https://x.com/realDonaldTrump/status/1848134050570969490,https://pbs.twimg.com/amplify_video_thumb/1848133979880267776/img/EShTuRz9ocGazSTJ.jpg
MAKE AMERICA GREAT AGAIN!,2024-10-20,https://x.com/realDonaldTrump/status/1848133172459970889,https://pbs.twimg.com/amplify_video_thumb/1848131034300227584/img/p-mtkjVD9k_56Rnm.jpg
"PRESIDENT TRUMP: The Tax Queen is also demanding a shocking 33% tax-hike on all domestic production, along with the largest capital gains tax hike in history.... In total, her proposals are estimated to kill 786,000 full-time jobs...

It will be economic Armageddon for Detroit.",2024-10-19,https://x.com/TrumpWarRoom/status/1847435852391014616,https://pbs.twimg.com/ext_tw_video_thumb/1847435656038957056/pu/img/8W7hOTgO9gfk6wdE.jpg
"24 hours apart:

Kamala get's heckled for her role in bringing widespread devastation to the Middle East.

President Trump receives a certificate of appreciation from the mayor of the only Muslim-majority city in the nation.

President Trump will restore PEACE to the Middle East!",2024-10-19,https://x.com/TrumpWarRoom/status/1847455320953487645,"https://pbs.twimg.com/ext_tw_video_thumb/1847453811062767618/pu/img/GEbB9XpMnLzgmdCp.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1847453900762128385/pu/img/byG6r15OjTSSmnLq.jpg"
,2024-10-19,https://x.com/realDonaldTrump/status/1847509542600401384,https://pbs.twimg.com/ext_tw_video_thumb/1847398376519733251/pu/img/_7ru0N5V782t6pv3.jpg
10/17 | AL SMITH DINNER…,2024-10-18,https://x.com/realDonaldTrump/status/1847395758124761405,https://pbs.twimg.com/amplify_video_thumb/1847395620882878464/img/uRSifURTmjZfVFS-.jpg
" MUST WATCH: President Trump's roast at the annual Alfred E. Smith Memorial Foundation Dinner

(Kamala skipped it because she's a coward)",2024-10-18,https://x.com/TrumpWarRoom/status/1847101222043398439,https://pbs.twimg.com/amplify_video_thumb/1847100413108969472/img/YJjEgmjxhGm9PlKW.jpg
"GEORGIA — early voting is currently UNDERWAY!

Get out and VOTE for President Trump!",2024-10-18,https://x.com/TeamTrump/status/1847344768696877156,No Images
"MICHIGAN! Are you registered to vote? 

The deadline is coming up soon! 

Don’t miss out on the most pivotal election of our lifetime. 

Visit http://vote.donaldjtrump.com/mi 

#TooBigToRig #SwampTheVote",2024-10-18,https://x.com/TeamTrump/status/1847382547229265985,https://pbs.twimg.com/media/GaM4nOfbAAE48TC?format=jpg&name=medium
" NORTH CAROLINA! 

The future of our country is in your hands—early voting has started! 

Don’t wait for Election Day, vote now and help decide the direction of our nation. 

http://swampthevoteusa.com",2024-10-17,https://x.com/TeamTrump/status/1846983036060991872,https://pbs.twimg.com/media/GaHNRhOXkAAMqIU?format=jpg&name=medium
Interesting.  Big if true. Will look into it.,2024-10-16,https://x.com/SimingtonFCC/status/1846650555328090199,No Images
"Great job by Bret Baier in his Interview with Lyin’ Kamala Harris. She has a massive and irredeemable case of TRUMP DERANGEMENT SYNDROME - So bad, in fact, that she is barely able to talk about any subject other than the man who had the best economy ever, the strongest border in",2024-10-17,https://x.com/realDonaldTrump/status/1846753218908307858,No Images
 OUR NEWEST AD JUST DROPPED,2024-10-16,https://x.com/TrumpWarRoom/status/1846694328137077032,https://pbs.twimg.com/media/GaDGqASX0AAByng.jpg
“KAMALA WOULDN’T CHANGE A THING”,2024-10-16,https://x.com/realDonaldTrump/status/1846692225251680685,https://pbs.twimg.com/amplify_video_thumb/1846692169152614400/img/zhSBToWvVu0D0EH2.jpg
,2024-10-15,https://x.com/realDonaldTrump/status/1846054604556865782,https://pbs.twimg.com/amplify_video_thumb/1846054331151187968/img/k90TjNT-pcgpLzYW.jpg
"Donald Trump Calls Out Kamala Over FAKE Interview, Talks Joe Rogan, and Why He HATES Jimmy Kimmel!",2024-10-14,https://x.com/nelkboys/status/1845902896597991556,https://pbs.twimg.com/amplify_video_thumb/1845894131161149440/img/7WnLszAWifZlAtAB.jpg
COMING TO A TV NEAR YOU…,2024-10-14,https://x.com/realDonaldTrump/status/1845907087257129253,https://pbs.twimg.com/amplify_video_thumb/1845906913503903744/img/6IFs2AzkzUOX_EaV.jpg
"I believe it is very important that Kamala Harris pass a test on Cognitive Stamina and Agility. Her actions have led many to believe that there could be something very wrong with her. Even 60 Minutes and CBS, in order to protect Lyin’ Kamala, illegally and unscrupulously replaced",2024-10-14,https://x.com/realDonaldTrump/status/1845847872287424732,No Images
"A GREAT HONOR, THANK YOU!",2024-10-14,https://x.com/realDonaldTrump/status/1845689815808766439,https://pbs.twimg.com/amplify_video_thumb/1845689733801754629/img/qc9yvXRRoL3m-itK.jpg
"Thank you to the 16,000 Border Patrol Officers for your COMPLETE ENDORSEMENT and SUPPORT!",2024-10-14,https://x.com/realDonaldTrump/status/1845622336785125394,https://pbs.twimg.com/amplify_video_thumb/1845622226768330757/img/HC8r1ywYa7cgbh9i.jpg
"THANK YOU, ARIZONA!",2024-10-13,https://x.com/realDonaldTrump/status/1845614734600524103,https://pbs.twimg.com/amplify_video_thumb/1845600875835740160/img/RALVyfpdQCd-RGA1.jpg
"After all we have been through TOGETHER, we stand on the verge of the 4 GREATEST years in the HISTORY of our COUNTRY. With your help from now until Election Day, we will redeem America’s Promise, and we will take back the NATION that we LOVE. November 5th will be the most",2024-10-13,https://x.com/realDonaldTrump/status/1845530614726025657,No Images
"A beautiful evening in Coachella, California last night. Thank you!",2024-10-13,https://x.com/realDonaldTrump/status/1845524423123886339,https://pbs.twimg.com/amplify_video_thumb/1845524002426744832/img/0YmJ-0MiynIFAFvI.jpg
This should be the first women president of the United States,2024-08-26,https://x.com/nelkboys/status/1828118006897037745,https://pbs.twimg.com/amplify_video_thumb/1828117912537706496/img/Td889iE0KWyeFC97.jpg
WE WILL NOT HAVE A WOKE MILITARY!,2024-10-13,https://x.com/realDonaldTrump/status/1845343182458061298,https://pbs.twimg.com/amplify_video_thumb/1845343080066449418/img/ezgh1K61jON0W7aN.jpg
"THANK YOU, CALIFORNIA!",2024-10-13,https://x.com/realDonaldTrump/status/1845302900186284271,https://pbs.twimg.com/amplify_video_thumb/1845290337360617484/img/goVphxFgq1sYb5LC.jpg
NEW CPI DATA,2024-10-12,https://x.com/realDonaldTrump/status/1845190828764905674,https://pbs.twimg.com/media/GZtvRecXkAEbRyL?format=jpg&name=medium
"“AMERICA IS BEING INVADED—END THE OCCUPATION, LIBERATE AMERICA!”

http://SwampTheVoteUSA.com",2024-10-11,https://x.com/realDonaldTrump/status/1844811140943183900,https://pbs.twimg.com/amplify_video_thumb/1844810350492848132/img/ZbNyEpyoCteuJ3EP.jpg
"As president, I will bring back the border security bill that Donald Trump tanked, and I will sign it into law—and I will do the work to create an orderly and humane pathway to earned citizenship for hardworking people.",2024-10-11,https://x.com/realDonaldTrump/status/1844715071450013798,"https://pbs.twimg.com/amplify_video_thumb/1844715005586952201/img/uVipgagbNsa2_R6-.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1844623894042337287/pu/img/NMhSZB7R6NfqDUSY?format=jpg&name=240x240"
,2024-10-11,https://x.com/realDonaldTrump/status/1844569515851411802,https://pbs.twimg.com/amplify_video_thumb/1844569330308063243/img/YUhLrIzCsE3XAqJm.jpg
,2024-10-11,https://x.com/realDonaldTrump/status/1844568688839532656,https://pbs.twimg.com/amplify_video_thumb/1824856443423531008/img/fbigfCjlSd2uuSP9.jpg
,2024-10-11,https://x.com/realDonaldTrump/status/1844568451664199757,https://pbs.twimg.com/amplify_video_thumb/1827785595810115584/img/Ua3zcFXaM3a5SDhA.jpg
"The Trump-endorsed Senate Candidate in Arizona, 
@KariLake
, crushed her Liberal Democrat Opponent last night, Radical Ruben Gallego. Kari will help me Secure our Border, Stop Inflation, and MAKE AMERICA GREAT AGAIN! In-person and absentee voting has now started in Arizona, so get",2024-10-11,https://x.com/realDonaldTrump/status/1844567131112751389,https://pbs.twimg.com/amplify_video_thumb/1844566410736922637/img/WVnX_dEbg-pp4oj9.jpg
“HARRIS WILL BAN ALL FRACKING”,2024-10-11,https://x.com/realDonaldTrump/status/1844560697838927971,No Images
,2024-10-10,https://x.com/realDonaldTrump/status/1844520137753272646,https://pbs.twimg.com/media/GZkNSVeWAAYJaee?format=jpg&name=medium
"I will cut the price of ENERGY and ELECTRICITY in HALF within 12 months. We will seriously expedite our environmental approvals, and quickly double our electricity capacity. This will DRIVE DOWN INFLATION, and make AMERICA and MICHIGAN the best place on earth to build a factory…",2024-10-10,https://x.com/realDonaldTrump/status/1844519386557628883,https://pbs.twimg.com/amplify_video_thumb/1844519327556399116/img/W1TFNp4b_DiXrXDa.jpg
"Today, I am also announcing that as part of our TAX CUTS, we will make interest on car loans FULLY DEDUCTIBLE…",2024-10-10,https://x.com/realDonaldTrump/status/1844515551420559603,https://pbs.twimg.com/amplify_video_thumb/1844515440220844045/img/N_DXXGXBMREMGMMp.jpg
"60 Minutes is a major part of the News Organization of CBS, which has just created the Greatest Fraud in Broadcast History. CBS should lose its license, and it should be bid out to the Highest Bidder, as should all other Broadcast Licenses, because they are just as corrupt as",2024-10-10,https://x.com/realDonaldTrump/status/1844514602467340701,No Images
"Today, it was my Great Honor to Address the Detroit Economic Club. Thank you!",2024-10-10,https://x.com/realDonaldTrump/status/1844486283881742508,https://pbs.twimg.com/amplify_video_thumb/1844478599065182213/img/gZNhrjzWkI9w9aWV.jpg
TO THE GREAT PEOPLE OF FLORIDA…,2024-10-10,https://x.com/realDonaldTrump/status/1844399594278707408,https://pbs.twimg.com/amplify_video_thumb/1844399423914176512/img/rgHvgKs8Z8iVBHOC.jpg
TODAY: Former First Lady Melania Trump will join “The Five” LIVE in-studio. Tune in at 5pm ET,2024-10-08,https://x.com/TheFive/status/1843654826758156707,https://pbs.twimg.com/media/GZX6Sv_XwAAoE6j?format=jpg&name=large
"Very proud of Melania! Her book is out Nationally, and for sale EVERYWHERE. It is really great! She was a fantastic First Lady, and shares that experience, and much more. She’s also a really good writer, as she showed at the Republican National Convention with her letter, that",2024-10-08,https://x.com/realDonaldTrump/status/1843749941245530312,No Images
"""If anything, would you have done something differently than President Biden during the past four years?""

KAMALA: ""There is not a thing that comes to mind.""",2024-10-08,https://x.com/TrumpWarRoom/status/1843671661943624014,https://pbs.twimg.com/ext_tw_video_thumb/1843671421744021504/pu/img/nzKqJawYwKS_8Trx.jpg
KAMALA HARRIS: “AND FINALLY PUTTING AN END TO FRACKING ONCE AND FOR ALL!”,2024-10-04,https://x.com/realDonaldTrump/status/1842271379992801595,https://pbs.twimg.com/amplify_video_thumb/1842271328671338496/img/JXlU7QHrGBlzmZvv.jpg
"THANK YOU, WISCONSIN!",2024-10-06,https://x.com/realDonaldTrump/status/1843040833991221432,https://pbs.twimg.com/amplify_video_thumb/1843035634882981888/img/Xi9h22gP_2vIwu7O.jpg
"I sat down with 
@mariabartiromo
 to discuss my new book, MELANIA. Join us on Sunday Morning Futures tomorrow at 10am ET on Fox News.",2024-10-05,https://x.com/MELANIATRUMP/status/1842707629342130526,https://pbs.twimg.com/media/GZKc0tkXUAAO1dW?format=jpg&name=medium
"LIVE: Trump Rally in Butler, #Pennsylvania",2024-10-05,https://x.com/realDonaldTrump/status/1842662439575277888,No Images
"Has Liz Cheney, one of the dumber people in politics, ever looked at the horrible statements she’s made about Lyin’ Kamala Harris? Every view and policy is the exact opposite of what Cheney and her equally ridiculous father, who got us into the never ending Wars in the Middle",2024-10-05,https://x.com/realDonaldTrump/status/1842374535632593294,https://pbs.twimg.com/amplify_video_thumb/1842374427150815232/img/PSXIcT_4AZjuzFpq.jpg
Leaving North Carolina now. It was really hit hard. People are rightfully disgusted with the White House response. Worst since Katrina. Incredible people!!!,2024-10-05,https://x.com/realDonaldTrump/status/1842374094941004072,https://pbs.twimg.com/amplify_video_thumb/1842362068894150656/img/dESD9mBvpXmfUV1j.jpg
I will be there to support!,2024-10-04,https://x.com/elonmusk/status/1842048755169690103,https://pbs.twimg.com/media/GZBFKUCXoAAgQoG?format=jpg&name=medium
"#TrumpForce47 is the official army of volunteer neighborhood organizers working together to defeat Kamala Harris and the far-left liberal democrats. 

Your small time commitment will have a big impact on the outcome of November's elections—join today!",2024-10-02,https://x.com/realDonaldTrump/status/1841329250898514431,No Images
"Could not be more clear that 
@realDonaldTrump
 WILL veto a national abortion ban.

He has said it before many times, but this simple statement makes his position absolutely obvious and unequivocal.",2024-10-02,https://x.com/elonmusk/status/1841305705795776575,No Images
My daughter was killed in the Parkland school shooting. It’s absolutely abhorrent that Tim Walz has befriended school shooters. Disqualifying.,2024-10-02,https://x.com/AndrewPollackFL/status/1841300554427068675,https://pbs.twimg.com/ext_tw_video_thumb/1841299000189726726/pu/img/-_sN6eE-iTnu9k7C.jpg
"The GREAT Pete Rose just died. He was one of the most magnificent baseball players ever to play the game. He paid the price! Major League Baseball should have allowed him into the Hall of Fame many years ago. Do it now, before his funeral! DJT",2024-10-02,https://x.com/realDonaldTrump/status/1841297685938409858,No Images
"EVERYONE KNOWS I WOULD NOT SUPPORT A FEDERAL ABORTION BAN, UNDER ANY CIRCUMSTANCES, AND WOULD, IN FACT, VETO IT, BECAUSE IT IS UP TO THE STATES TO DECIDE BASED ON THE WILL OF THEIR VOTERS (THE WILL OF THE PEOPLE!). LIKE RONALD REAGAN BEFORE ME, I FULLY SUPPORT THE THREE",2024-10-02,https://x.com/realDonaldTrump/status/1841295548109955091,No Images
,2024-10-01,https://x.com/realDonaldTrump/status/1841227316225327211,https://pbs.twimg.com/amplify_video_thumb/1841097298731843584/img/p_fPFn5z8lQ5EsQn.jpg
"THANK YOU, WISCONSIN!",2024-10-01,https://x.com/realDonaldTrump/status/1841227039405457532,https://pbs.twimg.com/ext_tw_video_thumb/1841202156327612416/pu/img/pIv19g5gXqZqxxbw.jpg
,2024-10-01,https://x.com/realDonaldTrump/status/1841155924133617918,No Images
".
@ElonMusk
: “Voting for Trump ‘only way’ to ‘save’ democracy”",2024-10-01,https://x.com/realDonaldTrump/status/1840926801322737940,No Images
"Another FAKE and STAGED photo from someone who has no clue what she is doing. You have to plug the cord into the phone for it to work! Biden and Harris abandoned Americans in Afghanistan. They sacrificed Americans to an Open Border, and now, they have left Americans to drown in",2024-09-30,https://x.com/realDonaldTrump/status/1840845084780011590,https://pbs.twimg.com/media/GYsWZ3NasAA-H0i?format=jpg&name=medium
,2024-09-30,https://x.com/realDonaldTrump/status/1840826368361386437,https://pbs.twimg.com/amplify_video_thumb/1840818712456089600/img/VlxLuy24tUcZM5NJ.jpg
"PRESIDENT TRUMP: ""We came down with truckloads of different items, from oil to water. We're here today to stand with complete solidarity with the people of Georgia and all those suffering in the terrible aftermath of Hurricane Helene.""",2024-09-30,https://x.com/TrumpWarRoom/status/1840815035863486771,https://pbs.twimg.com/ext_tw_video_thumb/1840814637035520000/pu/img/uJ48mYHzsmd18OeS.jpg
"PRESIDENT TRUMP: In our hearts, God is strongly with us and the American people are stronger than any challenge that stands in our way.

Working together, we will overcome these hardships, we will endure, and we will rebuild Valdosta. We will emerge stronger, more united, and",2024-09-30,https://x.com/TrumpWarRoom/status/1840817842469400721,https://pbs.twimg.com/ext_tw_video_thumb/1840816845030354944/pu/img/4YPXZ7By-iUJEY8Y.jpg
"To every family that has been displaced here in Georgia, in North Carolina, and throughout the region, our hearts are with you in this hour of need. You are in our prayers today, and throughout all the long weeks that lay ahead. We love you—we are with you—and we will be back",2024-09-30,https://x.com/realDonaldTrump/status/1840825400148017462,No Images
"We are now heading to Valdosta, Georgia, in order to pay my respects and bring lots of relief material, including fuel, equipment, water, and other things, to the State. Many politicians and Law Enforcement will be there. We’ll be saying hello to Franklin Graham, Burt Jones,",2024-09-30,https://x.com/realDonaldTrump/status/1840779255786955251,No Images
"PRESIDENT TRUMP: ""We came down with truckloads of different items, from oil to water. We're here today to stand with complete solidarity with the people of Georgia and all those suffering in the terrible aftermath of Hurricane Helene.""",2024-09-30,https://x.com/TrumpWarRoom/status/1840815035863486771,No Images
"I promised to Make America Great Again, this time with crypto. 
@WorldLibertyFi
 is planning to help make America the crypto capital of the world! The whitelist for eligible persons is officially open – this is your chance to be part of this historic moment. Join:",2024-09-30,https://x.com/realDonaldTrump/status/1840772362209251611,No Images
"Saint Michael the Archangel, defend us in battle. Be our defense against the wickedness and snares of the Devil. May God rebuke him, we humbly pray, and do thou, O Prince of the heavenly hosts, by the power of God, cast into hell Satan, and all the evil spirits, who prowl about",2024-09-30,https://x.com/realDonaldTrump/status/1840550305085141221,https://pbs.twimg.com/media/GYryv57W0AApHVk?format=jpg&name=small
"Don’t miss tonight’s Fox News Special, MELANIA—Hosted by Ainsley Earhardt at 10:00PM ET! https://MelaniaTrump.com",2024-09-29,https://x.com/realDonaldTrump/status/1840495471846101091,https://pbs.twimg.com/media/GYrA3ela4AAwe4v?format=jpg&name=medium
"THANK YOU, PENNSYLVANIA!",2024-09-29,https://x.com/realDonaldTrump/status/1840495247400603655,https://pbs.twimg.com/amplify_video_thumb/1840489917253644288/img/6F3goRNrXytNw6Ea.jpg
,2024-09-28,https://x.com/realDonaldTrump/status/1840071425668919408,https://pbs.twimg.com/amplify_video_thumb/1840071340423884800/img/PJ41Zps9CKW-BS_O.jpg
I am on my way back to Arizona for official briefings on the latest work to secure the southern border and operations to stop the flow of illegal fentanyl into our country.,2024-09-28,https://x.com/realDonaldTrump/status/1839978929282589094,"https://pbs.twimg.com/media/GYjrDwHXYAAqNsB?format=jpg&name=small, https://pbs.twimg.com/media/GYgHmq1XEAAXO_N?format=jpg&name=360x360"
"“KAMALA’S AMERICA: MURDERERS & RAPISTS RUN WILD” 
@IngrahamAngle
 @RealTomHoman
 @BPUnion",2024-09-28,https://x.com/realDonaldTrump/status/1839972177610727732,https://pbs.twimg.com/amplify_video_thumb/1839972022719250432/img/T1doGbWSXERony_F.jpg
"“13,000 CROSSED THE BORDER WITH MURDER CONVICTIONS”",2024-09-28,https://x.com/realDonaldTrump/status/1839971510259249237,https://pbs.twimg.com/amplify_video_thumb/1839971386447556608/img/aebQ_ZFgSMy9BfLU.jpg
"Vice president Harris has ignored the border problem she created for over three years. She goes down there for 20 minutes for a photo op and decides to repeat some of the things the NPBC has said before. But again, where has she been the last 3 1/2 years?",2024-09-28,https://x.com/BPUnion/status/1839828670682222969,No Images
"THANK YOU, MICHIGAN!",2024-09-28,https://x.com/realDonaldTrump/status/1839838473903046769,https://pbs.twimg.com/amplify_video_thumb/1839762033425764352/img/JuueotOL5Gtx6Vwi.jpg
"I couldn’t agree more! 
http://TrumpForce47.com
#VoteTrumpVance2024",2024-09-26,https://x.com/realDonaldTrump/status/1839140347835801697,No Images
CONGRATULATIONS to our incredible former First Lady—as her new book MELANIA hit #1 in the USA! Buy your copy today at http://MelaniaTrump.com.,2024-09-27,https://x.com/realDonaldTrump/status/1839473586601402745,https://pbs.twimg.com/amplify_video_thumb/1839473508109475840/img/iAG14NUvhwmpBkuo.jpg
http://TrumpForce47.com,2024-09-26,https://x.com/realDonaldTrump/status/1839289080288522279,https://pbs.twimg.com/amplify_video_thumb/1839288519841427463/img/MH7Pp5dNNXB2fkQF.jpg
“EXCLUSIVE: DONALD TRUMP OPENS UP BIG (10 POINT) LEAD IN OUR ELECTION MODEL”,2024-09-26,https://x.com/realDonaldTrump/status/1839286072947388761,No Images
,2024-09-26,https://x.com/realDonaldTrump/status/1839151938354413777,https://pbs.twimg.com/amplify_video_thumb/1832252860236476416/img/Lxh68dwTPTxid_18.jpg
,2024-09-26,https://x.com/realDonaldTrump/status/1839151365769027695,"https://pbs.twimg.com/media/GYX6a1ZX0AAD-X1?format=jpg&name=small, https://pbs.twimg.com/media/GYX6a1XXMAAi-xg?format=jpg&name=small, https://pbs.twimg.com/media/GYX6a2vW8AACMvK?format=jpg&name=small, https://pbs.twimg.com/media/GYX6a1XWIAACfWK?format=jpg&name=small"
"I couldn’t agree more! 
http://TrumpForce47.com
#VoteTrumpVance2024",2024-09-26,https://x.com/realDonaldTrump/status/1839140347835801697,https://pbs.twimg.com/amplify_video_thumb/1839140298007437312/img/Gz9xymbLJypPWhVx.jpg
INFLATION IS A DISASTER! http://TrumpForce47.com,2024-09-26,https://x.com/realDonaldTrump/status/1839138130575733233,https://pbs.twimg.com/amplify_video_thumb/1839138073617068032/img/l3MN6efV2v4664Md.jpg
,2024-09-25,https://x.com/realDonaldTrump/status/1838730690344403449,https://pbs.twimg.com/media/GYR70T_XoAAh8hB?format=jpg&name=medium
"The ONLY official coin designed by 
@realDonaldTrump
 available tomorrow 9.25.24. Be the first to secure yours! 

Sign up for the waitlist to learn more info, only at http://realtrumpcoins.com
#TrumpCoins",2024-09-24,https://x.com/realtrumpcoins1/status/1838678415832158622,https://pbs.twimg.com/amplify_video_thumb/1838678336710795264/img/q9AGEr-1tKX6kYOx.jpg
"THANK YOU, GEORGIA! #MadeInAmerica",2024-09-24,https://x.com/realDonaldTrump/status/1838650721631125820,https://pbs.twimg.com/amplify_video_thumb/1838648433491517441/img/PTjaQv6VdaBb3YOK.jpg
